# GeoID, y_pred, y_predprob
643,0,0.66627
644,0,0.34957
645,0,0.03844
646,0,0.08756
647,0,0.15662
648,0,0.44349
649,0,0.01129
650,0,0.49400
651,0,0.49181
652,0,0.52584
653,0,0.39365
654,0,0.44341
655,0,0.47446
656,0,0.52458
657,0,0.52998
658,0,0.00953
659,0,0.58862
660,0,0.41175
661,0,0.07001
662,0,0.01008
663,0,0.01222
664,0,0.21899
665,0,0.30034
666,0,0.06821
667,0,0.56247
668,0,0.04230
669,0,0.45868
670,0,0.01127
671,0,0.00977
672,0,0.43126
673,0,0.01347
674,0,0.04871
675,0,0.48843
676,0,0.63609
677,0,0.38775
678,0,0.35130
679,0,0.30240
680,0,0.50516
681,0,0.53025
682,0,0.32233
683,0,0.22876
684,0,0.55897
685,0,0.48643
686,0,0.38638
687,0,0.52194
688,0,0.58777
689,0,0.30905
690,0,0.64367
691,0,0.43852
692,0,0.53267
693,0,0.41817
694,0,0.01028
695,0,0.47056
696,0,0.01008
697,0,0.26744
698,0,0.48367
699,0,0.01186
700,0,0.01039
701,0,0.25600
702,0,0.30783
703,0,0.38151
704,0,0.58100
705,0,0.32883
706,0,0.08543
707,0,0.40621
708,0,0.50987
709,0,0.35073
710,0,0.48643
711,0,0.01641
712,0,0.00989
713,0,0.01003
714,0,0.52069
715,0,0.40953
716,0,0.48473
717,0,0.04175
718,0,0.18297
719,0,0.24585
720,0,0.26221
721,0,0.55358
722,0,0.57857
723,0,0.50767
724,0,0.05999
725,0,0.26066
726,0,0.12933
727,0,0.41377
728,0,0.01051
729,0,0.14444
730,0,0.32272
731,0,0.01007
732,0,0.40357
733,0,0.07874
734,0,0.42715
735,0,0.47760
736,0,0.46295
737,0,0.01086
738,0,0.24859
739,0,0.34992
740,0,0.49114
741,0,0.37756
742,0,0.44397
743,0,0.36904
744,0,0.39440
745,0,0.36377
746,0,0.50261
747,0,0.02099
748,0,0.57447
749,0,0.29377
750,0,0.01302
751,0,0.26951
752,0,0.11151
753,0,0.28951
754,0,0.46974
755,0,0.44572
756,0,0.43573
757,0,0.39402
758,0,0.01125
759,0,0.22973
760,0,0.02064
761,0,0.43278
762,0,0.26811
763,0,0.29925
764,0,0.28613
765,0,0.53016
766,0,0.01344
767,0,0.26196
768,0,0.45085
769,0,0.47319
770,0,0.35118
771,0,0.08188
772,0,0.30672
773,0,0.01048
774,0,0.48097
775,0,0.32433
776,0,0.07104
777,0,0.38760
778,0,0.31540
779,0,0.10960
780,0,0.11978
781,0,0.23335
782,0,0.12031
783,0,0.51462
784,0,0.01121
785,0,0.03468
786,0,0.42427
787,0,0.15829
788,0,0.18782
789,0,0.01672
790,0,0.36549
791,0,0.35941
792,0,0.05512
793,0,0.01235
794,0,0.10709
795,0,0.35628
796,0,0.12197
797,0,0.20789
798,0,0.12342
799,0,0.13997
800,0,0.36336
801,0,0.22907
802,0,0.19965
803,0,0.29525
804,0,0.24552
805,0,0.29469
806,0,0.27502
807,0,0.30883
808,0,0.14997
809,0,0.28126
810,0,0.09516
811,0,0.46403
812,0,0.38511
813,0,0.03300
814,0,0.25027
815,0,0.02437
816,0,0.32815
817,0,0.02678
818,0,0.37480
819,0,0.53872
820,0,0.13286
821,0,0.19393
822,0,0.45027
823,0,0.32564
824,0,0.04307
825,0,0.15961
826,0,0.23126
827,0,0.20095
828,0,0.45840
829,0,0.28976
830,0,0.13763
831,0,0.36104
832,0,0.01932
833,0,0.02098
834,0,0.40254
835,0,0.36279
836,0,0.17755
837,0,0.09272
838,0,0.35582
839,0,0.18275
840,0,0.03535
