OBJECTID,Elevation,Slope,Aspect,坡高,斜坡形态,地形表面纹理,TRI,地形位置指数,地形表面凸率,地形汇聚指数,相对坡位,平面曲率,剖面曲率,Curvature,River,流域面积,流路长度,地形湿度指数,河谷深度,流域坡度,河流强度指数 ,距河网垂直距离,Lithology,斜坡结构,NDVI,NDWI,Rainfall,Earthquake,NDBI,class
1161,236.54849,21.12667,247.893935,84.5577,4.131955,0.463326,8.433201,0.338805,0.486612,1.134079,0.532082,0.004921,-0.022223,0.027144,339.299399,9780.835537,738.071328,12.275872,73.7038,0.335009,-2337.800268,185.246838,2,7,0.544319,0.331691,1187.466187,1.700841,-0.326823,1
1169,249.735632,6.463128,249.386575,12.093154,4.022989,0.724754,2.465873,0.007145,0.438196,3.600721,0.292928,-0.018797,-0.060551,0.041755,2037.324093,5955.47117,166.186819,11.582259,14.737663,0.104735,14568.95477,23.544655,2,1,0.546665,0.107214,1189.633179,1.717125,-0.10334,0
1181,244,7.923127,267.453767,14.490186,4.10101,0.767326,2.997221,0.201747,0.419112,1.542319,0.428185,0.067974,0.033726,0.034247,1387.31962,9696.869869,265.904841,12.102555,19.002108,0.130703,4634.813892,21.21111,2,2,0.523549,0.221602,1189.303955,1.719385,-0.227721,0
1178,190.024194,10.113704,143.962109,9.738051,3.919355,0.701308,3.827209,-0.668919,0.411952,-4.266176,0.461672,0.002962,0.064483,-0.061521,3173.79384,7227.608189,765.718719,11.930925,18.172258,0.180435,-3559.360332,144.049957,2,1,0.601618,0.217604,1190.454956,1.672658,-0.219797,1
1177,221.15942,5.397811,140.296214,12.187519,4.42029,0.79605,2.065791,0.104583,0.468843,-0.270631,0.236335,-0.020131,0.025497,-0.045628,1895.445402,3733.546405,161.00665,10.675864,12.853638,0.0799,1497.840122,49.241694,2,1,0.350572,0.046858,1189.602173,1.718747,-0.037118,0
1180,380.392857,5.518885,282.21023,7.578933,4.071429,0.736255,2.138799,-0.217181,0.405137,4.055515,0.647493,0.044411,-0.007485,0.051895,1245.672791,22400.58864,343.37917,12.60961,37.916354,0.118061,-5435.601135,102.118432,2,6,0.540651,0.169158,1186.34729,1.659018,-0.171598,0
1185,183.821053,24.154121,254.672486,52.414688,4.736842,0.567159,10.710461,1.605121,0.448248,3.43444,0.565322,0.237927,-0.060335,0.298261,142.727799,7882.604034,603.784685,11.859271,55.080066,0.366562,-1663.588433,224.12726,2,7,0.190095,0.305921,1187.699097,1.706343,-0.298799,1
1190,194.415888,7.73018,211.155619,9.021739,4.084112,0.757334,2.927046,0.167972,0.425042,1.664777,0.342549,0.029046,0.008959,0.020653,2355.09869,5333.999697,172.832714,11.559454,10.496088,0.12648,-321.792415,98.275919,2,1,0.418349,0.143421,1190.200562,1.717473,-0.140641,0
1199,272.914573,15.848647,212.869401,53.69624,4.447236,0.492732,6.192288,0.79629,0.396414,2.977685,0.540127,0.073532,0.002339,0.071193,3173.338138,6605.238215,446.448786,11.487671,36.390465,0.288126,2971.331737,111.097316,2,1,0.69417,0.285944,1190.951904,1.652109,-0.288337,1
1193,219.463636,12.513131,132.083927,28.447816,3.845455,0.644772,4.909004,-0.13355,0.41914,-0.433185,0.53079,0.022379,0.06443,-0.042051,2719.037338,7992.684086,447.287567,11.870439,41.299295,0.253468,-2949.592614,126.694799,2,1,0.548193,0.20434,1190.81543,1.715761,-0.202222,1
1198,300.991228,12.540951,220.920475,49.331954,3.944444,0.63977,4.735154,0.148412,0.449315,-0.146293,0.424303,-0.00729,0.006164,-0.013454,692.474582,10888.73431,489.74521,12.427213,36.933025,0.189752,-7594.751565,136.885852,2,6,0.450683,0.235349,1187.921997,1.706735,-0.232243,1
1195,197.039604,7.314974,117.409313,7.824559,3.435644,0.761533,2.790181,-0.620016,0.436424,-4.534969,0.301754,-0.021337,0.038608,-0.059945,1678.42627,6006.591764,250.343172,11.079806,10.38969,0.115624,6441.246722,50.72451,2,6,0.348418,0.087135,1189.754883,1.719983,-0.098776,0
1189,265.873016,13.580116,225.243947,27.016001,4.507937,0.693806,5.20327,0.413127,0.504331,3.890342,0.551336,-0.019735,-0.102383,0.082648,814.024717,4808.49304,263.225277,11.662958,15.248601,0.171611,2393.199259,9.539722,2,6,0.726587,0.338055,1189.05957,1.723052,-0.330962,0
1196,197.076923,7.600174,259.083853,9.237807,4.300699,0.737531,2.929112,0.080136,0.433743,0.063905,0.368518,0.029768,0.013679,0.011008,2024.107964,5045.971296,163.186901,11.519582,9.673702,0.120764,5321.986695,79.201474,2,1,0.378782,0.078762,1190.134521,1.718012,-0.081552,0
1191,286.904762,4.53162,234.255987,39.32535,4.428571,0.768214,1.825406,0.407979,0.508938,0.358853,0.77974,-0.115062,-0.051635,-0.063428,647.877872,3005.804589,79.85117,12.228396,4.723613,0.070436,545.676578,-5.909061,2,6,0.460743,0.180346,1188.954346,1.723512,-0.16948,0
1203,205.241228,9.094523,226.522154,14.607526,4.048246,0.749474,3.399255,0.202821,0.420776,0.193438,0.406818,0.049514,0.030395,0.021244,1232.84278,6626.542911,357.9613,11.632089,16.662672,0.155471,914.084371,32.938821,2,5,0.34259,0.134534,1189.696045,1.723504,-0.135946,0
1206,256.601173,12.248888,269.609876,39.17522,4.14956,0.633616,4.711917,0.589601,0.452205,1.277285,0.377208,0.008419,-0.051237,0.059657,554.731334,8024.091321,377.128471,11.863054,26.571135,0.16988,5536.509297,164.868085,2,6,0.45845,0.235506,1188.022461,1.707067,-0.23028,1
1202,234.619289,13.110423,107.938097,40.39316,4.007614,0.622068,5.058993,-0.009261,0.413738,-0.191969,0.600666,0.053973,0.025698,0.031348,2497.574402,13600.56848,552.208178,12.134895,64.677421,0.28451,3125.622042,131.221426,2,1,0.531751,0.189862,1190.926514,1.712296,-0.183005,1
1208,143.140351,16.950551,276.157319,21.030199,4.894737,0.612485,6.351988,0.734945,0.413913,3.267079,0.39711,0.092106,0.04537,0.046736,84.9818,4044.818563,760.840347,11.107294,21.681911,0.233411,-465.437282,234.529116,2,5,0.014049,0.437176,1188.204102,1.711172,-0.427234,0
1213,213.153846,19.722145,267.425086,39.887298,4.527473,0.524491,7.682208,0.194535,0.407113,2.172347,0.515898,0.044206,0.058843,-0.014637,174.736025,7105.388324,589.752998,11.860787,41.203421,0.25922,649.785625,214.265017,2,2,0.54938,0.244964,1187.425049,1.670892,-0.248725,0
1226,233.900602,7.401472,209.372988,25.635939,4.180723,0.770125,2.799175,0.49479,0.476835,2.159932,0.495722,0.023313,-0.029937,0.051791,467.580413,3097.431449,117.714754,11.343248,7.362653,0.10753,-45.251011,73.853654,2,6,0.359853,0.091381,1189.558472,1.724746,-0.096693,0
1215,185.220779,16.617529,195.276538,28.364232,4.201299,0.606743,6.316015,1.454019,0.408886,1.595436,0.402908,0.023378,-0.109505,0.132883,126.800715,5128.133493,319.596785,11.68353,22.714288,0.232227,1534.195812,207.383494,2,2,0.587752,0.282693,1188.175049,1.703685,-0.283269,0
1222,399.710526,16.774325,28.482736,37.68543,3.934211,0.541466,6.340722,-0.366893,0.433629,-0.655056,0.258996,0.000484,0.075368,-0.074884,2234.736906,7414.751201,352.831891,12.289575,31.937218,0.314814,-66629.01461,-16.255397,2,1,0.767601,0.303073,1191.247559,1.649968,-0.306739,0
1224,275.253333,13.958525,127.711506,34.428169,3.453333,0.657624,5.458249,-0.034955,0.464774,-2.958563,0.450433,-0.011389,-0.009774,-0.001615,1310.067576,10475.15584,392.41425,11.979115,33.916454,0.282832,36920.97816,27.447031,2,1,0.541894,0.184695,1190.638794,1.718948,-0.192099,1
1233,366.061224,12.611703,192.43025,36.742732,4.010204,0.543424,4.793582,1.253028,0.446936,3.148399,0.470518,0.032463,-0.052793,0.085256,1937.045695,7003.297084,300.843553,11.981702,23.303752,0.226689,536.732419,-5.716753,2,1,0.532066,0.224358,1191.186646,1.673748,-0.215404,0
1237,195.464945,11.604043,252.654489,19.567471,4.335793,0.646187,4.339989,0.556996,0.462035,2.673618,0.47962,0.035203,-0.002777,0.03798,355.826409,4347.765398,233.540509,11.208215,13.754219,0.166242,5246.773492,56.83177,2,1,0.327401,0.132772,1189.911011,1.724746,-0.130678,0
1231,466.783505,15.314567,160.978769,34.3216,4.123711,0.572718,6.119284,0.354475,0.407867,2.187191,0.439253,0.063099,-0.013674,0.075525,4660.335314,6980.341246,230.007629,11.284082,35.435043,0.27323,25724.22765,112.445328,2,1,0.774427,0.350922,1192.139771,1.641422,-0.351038,0
1240,227.233663,11.599678,137.523693,18.333881,3.663366,0.648168,4.380686,-0.133208,0.450842,-0.913228,0.423447,-0.016956,0.025005,-0.041962,751.682714,7117.578309,309.482801,11.751041,17.981905,0.20357,4860.573571,32.403523,2,1,0.422918,0.10831,1190.602661,1.724746,-0.111286,1
1232,499.451923,7.315904,187.137694,8.326882,4.166667,0.682682,2.816439,0.280426,0.397335,0.999106,0.546846,-0.002116,-0.026567,0.024451,5509.908522,3564.269885,155.291379,11.250119,24.222711,0.1202,631.390553,124.553935,3,1,0.697847,0.326466,1192.296753,1.641422,-0.326264,0
1235,449.013423,21.279379,205.619165,64.994303,3.832215,0.419495,8.806316,0.253879,0.405289,1.408739,0.512591,0.032531,-0.023543,0.056075,3299.835814,11545.52843,401.65171,12.126269,68.315528,0.426697,-10979.01412,90.921426,2,1,0.775569,0.345755,1191.865112,1.641422,-0.344502,0
1243,401.648438,20.202455,217.113689,70.940239,3.960938,0.463907,8.265014,-0.1228,0.417328,-0.429437,0.55194,-0.01837,0.008354,-0.026725,3673.228616,14041.0131,616.089644,12.462611,81.892857,0.347146,16360.8086,159.431765,2,1,0.749625,0.324409,1192.058105,1.641422,-0.325507,0
1254,352.379587,13.435389,85.123963,38.896623,3.691514,0.620934,5.205682,-0.167796,0.423635,-0.81629,0.428725,-0.021782,0.001825,-0.025551,2024.989739,14396.10776,444.397729,12.239706,47.734989,0.246435,91.998885,24.052404,2,1,0.706105,0.295742,1191.5896,1.678314,-0.293585,0
1241,197.928571,13.210086,201.043966,28.863514,3.857143,0.657188,5.082126,-0.612934,0.461492,-3.611795,0.416979,-0.008497,0.057237,-0.065734,270.989495,13030.5671,647.789996,12.422724,42.976039,0.216077,-6343.675882,239.762181,2,7,0.383798,0.279755,1188.601929,1.718526,-0.279451,0
1253,492.805217,13.840362,115.861129,22.358244,3.794783,0.665851,5.532823,-0.395961,0.460134,-1.711655,0.467534,-0.054894,-0.012776,-0.04296,4688.965499,6862.215394,214.427371,11.483566,20.04807,0.19394,-15004.77661,107.826351,3,1,0.74243,0.320768,1192.367798,1.641422,-0.321788,0
1252,275.311765,10.62216,220.699504,29.977242,4.182353,0.65064,4.022449,1.341494,0.450752,5.96995,0.452458,0.07429,-0.073153,0.147444,835.741063,4630.813741,163.18552,10.077209,15.963132,0.17864,9856.007753,56.170215,2,1,0.444656,0.14542,1190.703369,1.72032,-0.138246,1
1265,275.018382,11.635321,105.60276,26.394241,3.762868,0.661243,4.418587,-0.047844,0.455018,-1.165491,0.456412,0.000503,0.031443,-0.031385,777.375957,7018.968777,206.882254,11.605093,20.083415,0.202167,6395.835456,83.675562,2,1,0.437789,0.141646,1190.843506,1.721534,-0.14031,1
1249,164.281818,10.015596,186.635269,14.135267,3.85,0.66345,3.816173,0.041646,0.428406,0.240512,0.482168,0.02222,-0.012455,0.034675,221.207294,4454.592806,307.718737,11.451283,17.816421,0.174182,-2116.987239,195.049125,2,1,0.258911,0.141788,1190.199829,1.724746,-0.139994,1
1256,192.549505,13.548037,91.556825,23.604968,3.804455,0.606584,5.141715,-0.130987,0.428265,-0.751067,0.504832,0.010177,0.015272,-0.006294,368.173202,9549.755235,315.475665,11.817552,30.910078,0.229802,-2758.386787,156.289346,2,1,0.417792,0.158783,1190.504272,1.72304,-0.158886,1
1259,496.029851,9.120472,208.171738,8.69128,4.200663,0.789329,3.444857,0.239926,0.465559,1.217236,0.307673,0.004288,-0.029649,0.039158,4870.529285,3788.983428,158.420718,11.359826,8.653542,0.135293,-3465.617127,132.701045,3,1,0.668829,0.305929,1192.41687,1.641422,-0.305775,0
1255,217.09322,6.254548,250.275231,5.757536,4.29661,0.563279,2.429842,0.537569,0.294445,5.248148,0.481363,0.069773,-0.001033,0.072859,548.914877,3948.233419,130.915955,10.694081,20.357139,0.10495,725.090706,309.074356,2,6,0.47399,0.115758,1187.154419,1.666667,-0.111913,0
1267,296.96875,17.042939,98.922038,37.758491,3.328125,0.562796,6.463908,-0.94489,0.442318,-2.579753,0.482125,-0.067464,0.062612,-0.130076,559.775638,16763.31156,566.282006,13.05877,55.97231,0.349346,1020.527449,202.309195,2,7,0.652023,0.27406,1188.274292,1.686846,-0.271861,1
1271,478.195326,16.495158,234.482975,32.568043,4.083472,0.619455,6.634338,0.416595,0.448397,1.517074,0.482988,0.014247,-0.025779,0.041643,3919.495624,7493.273869,254.982918,12.070641,31.542737,0.250025,3569.459065,120.222341,3,1,0.735901,0.305839,1192.369385,1.641422,-0.303221,0
1273,239.356808,15.043473,228.926704,68.91475,4.097027,0.601201,5.77346,0.091105,0.437864,0.374785,0.431639,0.009547,0.020349,-0.010801,497.466269,19198.57853,1153.839148,12.732126,131.207534,0.333394,2635.883403,296.749737,2,7,0.554099,0.262389,1189.309937,1.724746,-0.263234,1
1261,361.673981,18.389863,85.275713,56.482028,4.040752,0.568377,7.61654,-0.317631,0.408404,-0.702558,0.610599,-0.008501,0.002507,-0.011008,2014.314147,21054.45706,680.700723,13.160272,104.057947,0.367586,40721.01669,72.726541,2,1,0.647549,0.260827,1191.781494,1.672608,-0.262014,1
1272,467.939394,13.010058,144.643129,61.463364,4.04329,0.625439,5.078422,0.17901,0.463217,0.812951,0.530701,0.004893,-0.015026,0.019919,2309.181619,16065.99512,363.669162,12.280782,47.907613,0.212502,35970.99608,30.270382,2,1,0.423994,0.159298,1191.870605,1.664607,-0.163811,1
1279,520.408627,12.762039,133.079201,20.98354,4.009081,0.678097,4.903883,-0.178268,0.464725,-0.703487,0.438388,-0.012085,0.011419,-0.023503,4646.280845,7327.528416,521.795336,11.852883,25.199201,0.219589,-920.122913,123.169433,3,1,0.708,0.307838,1192.531128,1.641422,-0.307609,0
1280,340.095238,17.059021,136.188341,63.840298,4.238095,0.537454,6.839973,0.216967,0.464837,-0.234598,0.495353,0.074113,0.047685,0.026428,840.428477,12040.8675,657.397141,12.607727,71.078767,0.354968,2571.125095,198.36581,2,3,0.619073,0.252891,1188.343628,1.688365,-0.25515,1
1266,147.489051,10.0266,231.008022,15.030495,3.605839,0.730042,3.749574,0.087394,0.425637,-0.695303,0.743869,-0.012348,-0.027373,0.015026,142.804228,68766.20436,845.364815,13.103426,161.579112,0.264588,32037.77359,374.76456,2,7,0.019533,0.133841,1189.702637,1.724706,-0.111595,1
1277,268.040909,14.550236,119.138214,39.067428,4.127273,0.534586,5.601191,-0.567445,0.430169,-2.052362,0.672269,0.036956,0.050716,-0.011558,828.970766,17497.89372,825.723192,12.480707,120.357495,0.275506,17690.16035,269.96404,2,3,0.539087,0.209567,1188.002075,1.675162,-0.210475,1
1275,183.059829,9.882498,229.929449,29.868171,4.25641,0.653698,3.707441,0.232617,0.434738,1.129121,0.689288,0.006003,-0.003312,0.009315,351.925572,22438.38742,1044.17635,13.222948,155.987569,0.3546,-2075.867451,361.320736,2,7,0.310171,0.139504,1189.595947,1.724713,-0.146408,1
1294,773.251381,16.668431,230.922265,29.474761,4.209169,0.57354,6.532968,0.384774,0.406121,2.367041,0.482154,0.041931,-0.031324,0.073255,4516.146904,8063.071712,224.905109,11.871636,22.32039,0.259653,49794.05796,14.972191,3,1,0.689741,0.336283,1192.536133,1.813573,-0.334679,0
1278,178.548387,15.141385,238.578211,26.42826,2.967742,0.612801,5.855173,-1.365301,0.445304,-6.536902,0.697408,-0.10171,0.113125,-0.214835,359.485556,43917.67177,1049.930138,14.092763,146.931364,0.392505,-23036.97923,355.229562,2,7,0.355339,0.113826,1189.540649,1.724434,-0.123606,1
1258,400.446341,20.230524,156.184989,59.860275,3.934146,0.480519,7.931728,-0.104219,0.433008,0.324691,0.512195,0.011373,0.008124,0.00443,1767.434582,21936.36391,524.655029,12.543491,81.477767,0.332008,5771.425089,53.828261,2,1,0.575117,0.25097,1191.938599,1.681577,-0.248309,1
1283,204.366038,15.878779,124.39886,28.780133,3.867925,0.548682,6.025173,-0.464457,0.417392,-2.226653,0.467164,-0.004361,0.050472,-0.054833,735.534716,8457.079208,683.421745,12.201118,43.225611,0.270877,976.872482,96.218517,2,1,0.533188,0.175729,1191.365601,1.721315,-0.18032,1
1268,317.414286,25.782665,224.557115,119.992103,4.585714,0.419806,10.346293,-0.030116,0.472871,1.032214,0.406433,0.086994,0.0671,0.019893,763.451845,11900.08757,784.09783,12.570533,117.139073,0.490098,21241.57229,269.285573,2,7,0.718079,0.312321,1189.603027,1.724742,-0.314138,1
1288,335.779006,19.727196,145.904536,77.825317,3.834254,0.489438,7.708082,0.280125,0.453614,0.446837,0.496552,0.021222,0.006504,0.014718,1303.156096,17713.41268,579.587797,12.589813,80.334509,0.377,17695.96992,23.08369,2,1,0.485662,0.175287,1191.758911,1.699368,-0.173869,1
1286,503.11399,12.471096,152.778613,15.658072,3.445596,0.676485,4.716371,-0.566867,0.416551,-2.854237,0.419451,-0.057627,0.052796,-0.110423,3990.936952,6489.384226,359.921485,11.66765,19.713339,0.211606,-729.584801,124.406927,3,1,0.721971,0.296543,1192.424194,1.641422,-0.298739,0
1291,545.401338,15.852685,212.661272,30.894304,3.916388,0.613296,6.139778,0.188376,0.450387,0.430076,0.461493,0.031281,0.012247,0.019034,3501.241518,9254.015295,345.504067,12.111589,31.042553,0.293782,3522.283464,48.811451,3,1,0.685991,0.28495,1192.423462,1.641422,-0.283628,0
1297,525.647761,15.35179,86.629695,27.729635,3.886567,0.64052,5.812947,-0.142961,0.461707,-0.863475,0.391892,0.009113,0.016342,-0.008675,3078.622462,7027.292071,348.067,11.662189,26.673146,0.270483,-2024.256829,-7.497265,3,1,0.743216,0.310526,1192.393433,1.641422,-0.311698,0
1269,495.763321,12.191234,224.227911,19.286559,4.111524,0.730923,4.623665,0.079942,0.467264,0.683172,0.401859,0.028731,0.010275,0.018756,2560.272516,6197.178593,326.705387,11.636745,19.776619,0.196978,-6902.722435,-41.335523,3,1,0.653263,0.26957,1192.24231,1.66335,-0.270252,0
1304,708.660494,20.062763,204.146134,41.275442,4.156379,0.574496,7.751375,0.264876,0.479839,0.814327,0.505232,-0.023552,-0.015829,-0.007724,3854.221176,10383.92327,442.046933,11.931138,36.944124,0.316705,19127.35798,-17.310739,3,1,0.759237,0.349655,1192.621826,1.785981,-0.351431,0
1301,350.671103,16.932082,105.043892,58.157817,4.022814,0.549082,6.530717,0.207173,0.484017,0.612962,0.527058,0.027752,0.007264,0.020488,1031.699973,11730.40292,416.132677,12.549168,54.625788,0.299131,-4422.289368,-46.848522,2,1,0.508262,0.195441,1191.864258,1.721641,-0.19802,1
1315,550.096647,16.366897,192.819111,35.768437,3.755424,0.641181,6.405941,-0.327843,0.461818,-1.191355,0.592505,-0.022655,0.000512,-0.024122,3623.882815,8874.447455,336.942171,11.892557,50.086066,0.300822,-4879.466999,98.628579,3,1,0.714184,0.299218,1192.60083,1.65109,-0.299485,0
1316,536.303688,14.000984,211.615111,29.991668,4.05423,0.708732,5.429164,0.315179,0.459938,0.998236,0.457981,0.025305,-0.027754,0.053058,3719.02543,6064.670828,455.852662,11.569575,30.304728,0.231477,-5179.138821,137.913566,3,1,0.732592,0.322013,1192.6521,1.651061,-0.324083,0
1311,538.700405,15.984776,161.678794,34.039559,4.117409,0.627556,6.374079,0.1266,0.461641,0.241234,0.612489,-0.010263,-0.01296,0.002696,3601.503384,7522.501838,333.133707,11.978562,39.704672,0.272906,387.326709,108.985822,3,1,0.73724,0.317849,1192.669067,1.645581,-0.317954,0
1340,388.003704,19.855735,240.386986,30.055717,3.874317,0.390701,7.909707,1.151276,0.324466,1.688492,0.510879,0.049531,-0.012583,0.062114,1815.158813,16429.02828,237.738534,11.949318,44.635182,0.364482,-121866.8563,103.762174,2,1,0.690595,0.315869,1187.75293,1.666667,-0.319549,1
1305,676.121212,17.297002,120.070014,32.442052,4.166667,0.607303,6.480479,0.506552,0.514865,0.214126,0.372049,-0.012147,-0.120393,0.108246,3515.250066,5365.543771,287.362634,11.539987,22.906837,0.29891,3979.352577,-14.264265,3,1,0.743335,0.324483,1192.650757,1.678267,-0.325995,0
1314,195.945055,15.711282,240.715016,48.764946,4.217033,0.649522,6.0712,0.416617,0.473394,1.277615,0.393065,0.024788,0.015474,0.010645,242.802742,9242.903119,977.197183,12.305058,44.423272,0.271756,3815.700169,239.729068,2,1,0.354957,0.245594,1190.489502,1.723584,-0.240516,0
1309,314.162162,19.869812,206.061751,62.752485,3.522523,0.470628,7.873197,-0.743365,0.445193,-2.235389,0.599005,-0.084752,0.017792,-0.102544,632.441271,49928.39047,690.162407,13.484171,125.704929,0.347481,34974.66276,138.835575,2,1,0.723556,0.319927,1189.785278,1.72402,-0.320409,0
1321,500.575235,17.720852,257.131213,99.83105,3.960815,0.531101,6.880594,0.161527,0.477433,0.161731,0.465432,-0.015392,-0.024122,0.008731,1237.538856,19217.41639,444.610359,12.481088,70.093827,0.278355,-15119.29331,81.452757,3,1,0.758064,0.347051,1189.607422,1.72472,-0.346337,0
1344,473.27972,18.634876,112.060764,62.519274,3.808499,0.549554,7.303658,-0.136109,0.458638,-0.698137,0.472954,-0.021577,-0.000994,-0.020583,1821.643574,20767.69972,474.363646,12.291837,63.315589,0.304192,-8808.979859,31.438143,2,1,0.717743,0.32653,1188.590454,1.691855,-0.326911,1
1324,452.272727,19.15194,219.571505,64.206142,4.709091,0.573444,7.381251,1.44226,0.492917,4.566302,0.588453,0.154826,0.011721,0.143105,1493.312542,7580.80692,248.382943,11.533818,39.218262,0.30338,-23881.32341,-131.808008,3,1,0.57328,0.222765,1191.969849,1.715088,-0.225311,1
1325,568.845161,21.853282,213.556135,58.877825,3.909677,0.509433,8.580171,0.489974,0.446535,0.780484,0.530649,0.027081,-0.061197,0.088278,3272.134959,13823.8818,429.853079,11.997157,59.181128,0.348058,-6803.528272,45.046019,3,1,0.779091,0.345659,1192.710327,1.685128,-0.346199,0
1317,500.057471,20.416573,193.931154,114.698532,3.816092,0.505602,8.282346,0.793725,0.508974,1.727602,0.497435,0.036158,-0.018123,0.054281,1167.275715,5082.678935,216.003144,11.836984,34.858939,0.339346,-10310.58714,48.648015,3,1,0.732484,0.31887,1189.473755,1.724746,-0.314906,0
1318,259.91092,15.113548,278.525768,60.356523,4.422414,0.548352,5.705864,0.188024,0.466406,1.163045,0.434857,0.046778,0.04643,0.003828,596.416856,9880.868406,916.675277,12.282001,54.995482,0.300008,8792.666384,188.941768,2,1,0.676026,0.319737,1190.438232,1.723935,-0.319513,0
1331,435.587398,15.084577,210.959863,39.051709,4.276423,0.656953,5.914844,0.287299,0.469102,0.488809,0.446372,0.022427,-0.021627,0.044055,1868.064808,7864.839504,293.081428,11.730082,32.001948,0.211004,23346.30707,-71.504809,3,1,0.6136,0.252518,1192.199219,1.710328,-0.24798,1
1323,153.17094,12.847356,234.848631,21.722173,4.358974,0.750384,5.05894,0.463848,0.446278,3.457114,0.442854,0.051446,0.006943,0.052782,126.566687,6145.003031,186.282386,11.601421,19.557641,0.202421,4175.51287,320.936676,2,1,0.206997,0.147713,1190.682373,1.721415,-0.148347,0
1334,548.736364,15.695673,257.961351,43.873414,3.872727,0.646802,6.036842,0.02543,0.491354,0.560667,0.576894,-0.016126,-0.030987,0.014861,3061.597156,19913.6276,477.612984,12.226203,51.276802,0.266457,6163.164748,82.649205,3,1,0.761151,0.337741,1192.722534,1.694269,-0.336601,0
1352,549.360078,22.129764,74.272106,38.734676,3.637624,0.475662,8.718399,-0.507377,0.370548,-2.028782,0.518228,-0.055926,0.057817,-0.113743,3193.539099,21278.91514,428.138399,12.327582,50.664667,0.389269,6322.391903,14.542857,3,1,0.757588,0.332273,1192.670044,1.836297,-0.333886,0
1338,353.762058,20.857082,113.89344,60.495511,4,0.502115,8.340736,-0.251412,0.476503,-0.19403,0.519681,0.009793,0.044056,-0.036599,1162.355308,10633.45492,467.620767,12.323779,77.848918,0.402448,12715.55935,-50.984541,2,1,0.674755,0.286984,1191.961426,1.735658,-0.280461,1
1354,416.21848,15.517599,96.085848,34.434667,3.863558,0.631855,6.041053,-0.297181,0.474472,-1.03818,0.494733,-0.029196,0.010644,-0.03984,2243.520074,15636.96471,477.819269,12.189682,37.693954,0.241593,-26983.74827,5.087396,3,1,0.639658,0.235988,1192.389038,1.74718,-0.234019,1
1348,516.218062,15.826376,196.972475,30.422893,3.786344,0.591795,6.085416,-0.122574,0.451035,-0.38033,0.468809,-0.024173,-0.009237,-0.014936,1892.291383,10989.67805,344.732391,12.514535,31.437986,0.254637,-10142.25776,-11.076613,3,1,0.704749,0.323674,1189.337891,1.723005,-0.32218,1
1369,464.19135,12.437218,229.666736,25.025516,4.230668,0.699017,4.765463,0.482484,0.478532,1.570726,0.493032,0.035032,-0.009563,0.044595,2548.253081,5401.339767,261.160112,11.85939,17.218599,0.199992,-8423.493228,0.100443,3,1,0.686193,0.281694,1192.450806,1.766703,-0.278691,1
1336,161.60241,11.848567,222.927962,19.268776,3.975904,0.713162,4.458607,-0.006187,0.452244,0.180179,0.339427,0.024575,0.021657,0.002918,180.791167,5372.457332,269.535448,12.148398,15.930099,0.16903,1356.00463,319.382235,2,1,0.205724,0.154313,1190.70752,1.720484,-0.153537,0
1347,373.739355,17.87519,279.735147,73.626606,4.027097,0.48646,6.989668,-0.107759,0.455109,-0.106235,0.562525,0.010355,-0.005113,0.015468,1306.114954,17702.08541,634.150206,12.574739,93.794124,0.33139,-5419.926332,125.212409,2,1,0.649992,0.306604,1190.307983,1.724738,-0.307482,1
1341,278.259615,12.072965,101.720748,17.418722,3.548077,0.6934,4.496045,-0.611486,0.422076,-2.547398,0.459689,-0.011672,0.060515,-0.072188,1178.808721,15811.30231,258.404291,12.114644,52.734042,0.228329,20440.00518,25.013424,2,1,0.403948,0.089751,1192.031372,1.741455,-0.08231,1
1350,336.466859,16.154413,198.149934,34.775058,4.273775,0.643115,6.294516,0.063167,0.462895,0.175889,0.477257,0.038564,0.014485,0.024078,1467.297766,9043.672891,301.874817,11.891596,45.12793,0.247055,1657.953065,-17.585445,2,1,0.420145,0.091403,1192.135498,1.747142,-0.089357,1
1368,475.026667,14.956683,103.025292,22.255238,3.579048,0.654559,5.761363,-0.721184,0.466468,-2.667743,0.44334,-0.064421,0.011461,-0.075882,2492.414835,9948.406764,554.68079,12.159393,24.817544,0.240245,-7699.834969,-12.531141,3,1,0.661181,0.254997,1192.5896,1.766703,-0.251696,1
1346,242.666667,13.379164,92.275758,42.870035,3.58216,0.643859,5.173003,-0.068265,0.439123,-1.468973,0.362407,-0.047023,0.051894,-0.10574,350.988725,9850.944396,340.781301,12.239479,39.656888,0.248907,1512.50325,18.574024,2,1,0.421495,0.112758,1191.779663,1.737618,-0.109419,1
1351,524.669014,13.524664,201.428043,20.832547,3.848592,0.625905,5.224635,0.142802,0.414571,-0.706447,0.410127,0.003444,0.017088,-0.013644,2677.791975,6273.622757,164.78822,11.485525,17.104613,0.200322,2102.885455,-63.647939,3,1,0.656651,0.287207,1188.068481,1.666667,-0.276028,0
1358,255.145786,11.683077,178.267855,23.637803,4.04328,0.736568,4.544232,0.192267,0.442359,1.241106,0.501886,0.060511,-0.010929,0.073095,678.506007,6666.267528,229.167249,11.723212,30.187934,0.201888,-2065.090637,29.040132,2,1,0.424445,0.12616,1191.936401,1.75665,-0.125912,1
